aX,aY,aZ,gX,gY,gZ
0.581,0.125,1.054,-42.847,140.808,-154.907
0.510,-0.104,0.722,-50.842,131.348,-182.007
0.780,-0.364,0.580,-67.688,168.884,-193.481
0.795,-0.444,0.466,-46.387,207.703,-157.166
0.678,-0.436,0.302,-46.265,242.310,-149.658
0.776,-0.506,0.043,-71.472,236.328,-113.403
0.814,-0.578,-0.079,-85.083,215.820,-88.623
0.641,-0.548,-0.248,-62.256,228.333,-58.838
0.504,-0.675,-0.683,-43.762,188.660,-46.326
1.036,-0.785,-0.885,-12.939,190.613,-63.354
0.950,-0.857,-1.012,-35.706,93.384,7.874
0.893,-0.769,-1.137,-43.457,-16.907,82.336
0.880,-0.750,-1.188,-0.122,-96.008,98.450
1.046,-0.732,-1.045,55.847,-154.297,130.737
1.073,-0.654,-0.842,83.801,-181.641,169.922
0.934,-0.490,-0.578,108.704,-218.750,197.510
0.700,-0.374,-0.332,143.677,-225.403,200.745
0.625,-0.257,-0.090,167.725,-223.328,206.726
0.482,-0.139,0.176,194.336,-214.722,224.915
0.335,-0.074,0.371,177.002,-202.270,215.149
0.199,-0.023,0.480,173.340,-201.050,204.285
-0.072,0.091,0.815,173.340,-237.488,203.186
-0.110,0.253,1.086,149.902,-223.999,205.688
-0.215,0.144,1.073,151.428,-136.719,169.434
-0.349,0.339,1.441,170.105,-75.745,83.984
-0.204,0.274,1.392,130.676,18.921,64.697
-0.303,0.239,1.193,102.112,-77.820,45.654
-0.304,0.181,1.563,89.233,-54.871,27.283
-0.384,0.182,1.834,34.485,-23.804,-2.197
-0.408,0.176,1.543,-2.441,104.797,-55.420
-0.211,0.120,1.380,-49.072,186.035,-87.585
0.008,-0.036,1.369,-100.586,182.617,-113.342
0.370,-0.164,1.287,-148.132,183.960,-148.193
0.313,-0.081,0.992,-144.836,234.741,-128.418
0.244,-0.121,0.617,-148.743,306.641,-118.469
0.631,-0.347,0.575,-189.392,324.097,-122.131
0.674,-0.230,0.201,-216.492,379.944,-92.957
0.518,-0.123,-0.173,-183.472,329.346,-96.619
0.607,-0.340,-0.197,-173.279,257.690,-89.111
0.644,-0.415,-0.466,-170.410,213.867,-83.191
0.620,-0.399,-0.663,-118.286,202.637,-111.206
0.574,-0.413,-0.955,-89.355,218.323,-111.267
0.759,-0.644,-1.218,-138.428,155.701,-88.135
1.017,-0.719,-1.343,-104.309,-12.024,-1.587
0.786,-0.543,-1.224,-27.344,-92.468,57.434
0.918,-0.405,-1.071,16.846,-124.817,43.762
1.022,-0.450,-0.990,50.293,-131.409,43.518
1.065,-0.454,-0.917,86.548,-150.513,63.171
0.946,-0.437,-0.838,117.615,-189.087,83.008
0.900,-0.359,-0.607,135.498,-227.966,100.159
0.805,-0.326,-0.281,149.597,-246.094,124.084
0.635,-0.264,-0.081,151.245,-248.108,131.653
0.444,-0.053,0.075,173.523,-240.662,127.258
0.402,-0.116,0.293,202.637,-205.505,108.215
0.452,-0.143,0.577,214.294,-194.214,98.633
0.297,-0.001,0.736,161.133,-195.190,96.313
0.330,-0.113,0.969,129.578,-200.500,83.679
0.183,0.070,1.248,125.000,-177.185,75.439
0.153,0.141,1.538,98.816,-149.231,37.048
-0.130,0.096,1.546,47.119,-137.390,24.475
-0.078,0.156,1.646,8.728,19.165,-11.536
0.053,0.013,1.597,39.856,145.508,-54.687
0.203,0.069,1.186,-124.573,231.323,-84.412
0.561,-0.048,1.006,-121.765,233.398,-92.896
0.826,-0.032,1.046,-127.930,158.325,-83.679
0.647,0.106,0.970,-101.624,81.177,-64.209
0.418,0.150,0.937,-130.188,71.777,-64.941
0.399,0.019,0.774,-135.803,98.083,-69.275
0.549,-0.188,0.543,-151.367,136.658,-113.708
0.574,-0.160,0.479,-142.761,171.265,-122.314
0.641,-0.345,-0.005,-148.499,216.614,-102.356
0.875,-0.538,-0.357,-113.098,187.988,-88.684
0.901,-0.473,-0.407,-58.594,213.257,-116.333
0.824,-0.426,-0.392,-37.842,208.008,-87.280
0.960,-0.705,-0.757,-46.936,160.767,-55.542
1.438,-0.696,-1.080,-87.463,17.090,-15.381
1.203,-0.573,-0.986,-22.766,-61.523,84.717
1.173,-0.517,-0.963,41.626,-55.603,67.017
1.236,-0.511,-0.871,40.344,-126.038,81.604
1.148,-0.464,-0.673,82.153,-157.043,122.314
1.006,-0.451,-0.541,111.694,-185.791,139.771
0.817,-0.217,-0.233,161.011,-222.168,162.720
0.501,-0.151,0.135,158.081,-224.792,192.078
0.349,-0.106,0.373,148.010,-228.333,186.096
0.054,-0.016,0.668,127.258,-220.520,109.131
0.046,0.309,0.844,121.887,-194.031,84.656
0.002,0.200,1.040,117.310,-161.804,91.248
0.155,0.205,1.078,86.365,-101.257,34.424
-0.109,0.286,1.932,172.668,-18.188,11.475
0.463,-0.087,1.271,97.778,42.480,43.396
0.515,0.428,0.742,-46.631,69.580,-51.941
0.559,0.083,1.024,89.539,76.294,15.381
0.751,0.086,1.154,78.247,82.031,-21.362
0.708,-0.033,0.995,21.301,89.661,3.784
1.122,-0.261,1.144,-96.741,22.827,-30.518
0.568,0.222,0.781,-68.115,-10.376,-40.405
0.743,0.285,0.662,-30.457,62.805,24.597
0.213,-0.022,1.034,-31.128,77.454,26.550
0.724,0.330,0.251,1.526,214.416,7.446
0.402,-0.403,0.675,-75.195,194.153,-141.357
0.121,-0.587,0.576,-133.362,288.208,-74.524
0.391,-0.226,-0.186,-100.708,427.551,51.270

0.752,0.422,0.354,-52.063,-14.099,-32.288
0.733,0.424,0.448,-55.420,8.118,-44.312
0.853,0.382,0.360,-10.376,26.123,-33.630
0.785,0.296,0.315,-0.061,-8.179,-12.451
0.765,0.353,0.490,-0.549,-15.076,-6.104
0.798,0.419,0.478,-9.644,-11.719,1.404
0.740,0.427,0.568,-28.870,-4.456,5.310
0.760,0.527,0.535,-27.222,5.432,-15.625
0.765,0.408,0.600,-9.521,-7.690,-19.592
0.740,0.420,0.530,-0.305,-12.817,-14.648
0.702,0.416,0.612,-2.869,-16.479,-13.733
0.733,0.411,0.598,-9.338,-4.517,-13.000
0.760,0.388,0.502,-24.475,8.362,-8.179
0.827,0.435,0.440,-17.395,14.404,4.578
0.834,0.516,0.383,-15.564,-1.648,0.977
0.676,0.324,0.522,11.780,-33.264,-0.244
0.650,0.416,0.646,12.512,-12.329,14.587
0.702,0.481,0.564,8.301,6.042,12.573
0.713,0.410,0.606,3.357,-2.319,-2.869
0.674,0.379,0.624,7.263,-10.925,4.028
0.646,0.412,0.621,5.371,-2.319,5.188
0.701,0.431,0.532,8.423,-1.465,3.296
0.751,0.527,0.504,4.395,-3.113,-3.601
0.812,0.402,0.475,7.385,-19.226,-12.756
0.696,0.446,0.568,13.306,-21.912,0.244
0.805,0.568,0.464,14.771,-10.559,-7.507
0.771,0.640,0.605,38.757,-20.081,-11.658
0.459,0.391,1.235,28.809,22.522,-17.212
0.188,0.555,1.270,-68.665,59.570,-70.984
0.076,0.509,1.201,-124.451,76.538,-202.759
0.024,0.304,0.801,-121.460,134.827,-290.039
0.181,0.271,0.382,-122.559,180.847,-403.748
0.612,-0.757,0.148,-68.359,161.987,-387.634
1.563,-1.018,-0.023,-19.470,208.496,-173.767
1.333,-0.583,-0.852,-26.062,127.625,-53.528
0.802,-0.618,-0.267,-85.571,-7.690,32.715
0.972,-0.260,-0.029,-63.232,37.231,7.812
1.291,-0.607,-0.345,15.076,25.391,18.799
1.285,-0.756,-0.465,23.193,-26.306,97.107
1.193,-0.617,-0.259,11.902,-53.223,140.442
1.378,-0.464,-0.287,50.049,-56.641,168.457
1.146,-0.444,-0.311,93.628,-88.501,182.190
1.013,-0.365,-0.099,77.209,-134.644,194.214
0.736,-0.235,0.078,51.392,-160.522,221.313
0.469,0.097,-0.029,87.341,-138.794,236.877
0.591,-0.070,0.234,53.894,-174.194,219.055
0.361,0.448,0.408,12.939,-206.055,264.893
-0.258,0.262,0.451,58.838,-205.261,236.023
0.064,0.599,1.162,89.722,-131.653,212.463
-0.139,0.531,0.686,107.117,-68.298,194.580
-0.360,0.660,1.160,134.216,-114.075,172.058
-0.630,0.514,1.272,99.854,-106.567,140.747
-0.926,0.774,1.504,71.411,-56.396,81.116
-0.638,0.591,1.100,50.293,41.443,-12.634
-0.530,0.624,1.021,38.635,17.700,-54.443
-0.797,0.552,1.352,20.752,27.649,-94.421
-0.410,0.654,1.200,-12.634,92.407,-166.443
0.202,0.191,1.131,-79.224,101.135,-260.742
0.384,0.268,0.822,-84.106,70.251,-242.187
0.086,0.395,1.148,-50.049,101.257,-236.755
0.485,0.544,0.907,-123.962,188.721,-308.167
0.776,-0.045,0.074,41.504,197.754,-299.438
0.792,-0.641,-0.302,368.225,169.495,-169.800
1.138,0.090,0.051,354.309,89.905,-55.115
0.554,-0.193,-0.210,72.144,12.878,-134.277
0.712,-0.220,1.058,-152.039,38.452,-143.433
0.851,-0.141,0.489,-119.812,60.974,-116.760
0.755,0.010,1.164,-69.946,152.893,-148.254
0.943,-0.685,0.054,-48.584,160.095,-112.732
0.818,-0.141,0.311,-57.739,24.475,-128.784
0.617,-0.291,0.334,-50.415,34.790,-153.442
0.742,-0.791,0.282,5.432,46.265,-160.767
0.824,-1.263,0.177,45.166,57.800,-85.327
0.766,-1.501,0.140,16.785,34.485,-55.054
0.751,-1.837,0.128,2.441,48.401,67.017
0.565,-1.714,-0.388,-4.211,59.998,213.989
0.281,-1.158,-0.367,50.415,-15.564,323.303
0.215,-0.790,-0.212,133.972,-219.971,352.539
-0.132,-0.421,0.635,156.189,-292.236,371.094
0.082,0.020,0.686,67.322,-321.716,365.784
-0.073,1.054,1.412,-192.078,-328.308,363.403
-0.011,1.022,0.406,-277.161,-172.607,294.250
-0.376,0.223,0.342,-236.511,-206.055,195.251
-0.843,2.179,0.523,-332.520,-152.710,272.156
0.025,0.787,0.570,-3.418,-130.371,-46.265
-0.286,1.603,0.597,199.097,10.498,81.848
-0.240,1.295,0.521,29.541,31.860,-72.083
-0.115,1.282,0.841,60.120,46.326,-140.686
-0.051,1.061,0.670,8.728,87.158,-185.730
0.068,0.665,0.527,53.772,49.622,-177.124
0.209,0.729,0.740,119.446,21.851,-171.997
0.274,0.409,0.621,176.453,10.803,-257.935
0.530,-0.262,0.657,68.848,-39.734,-227.295
0.502,-0.080,1.063,68.787,-34.180,-149.292
0.575,-0.010,0.997,63.599,25.696,-148.621
0.607,-0.400,0.760,24.353,20.081,-122.681
0.668,-0.470,0.792,-13.489,5.554,-19.531
0.643,-0.095,0.713,-23.315,2.441,8.484
0.642,0.230,0.817,-51.086,-5.859,15.137
0.552,0.086,0.776,-50.049,8.118,-19.653
0.700,-0.078,0.670,-82.581,7.324,-11.841
0.465,0.105,0.409,-215.515,-46.204,-9.827
0.516,0.358,0.958,-224.243,-62.317,-18.616
0.745,0.489,0.787,-62.683,20.569,2.075
0.542,0.315,0.697,-30.640,-13.306,-36.133
0.621,0.201,0.769,-71.411,-5.249,-41.809
0.603,0.374,0.561,4.150,26.123,-24.170
0.439,0.441,0.620,-35.706,-33.936,-16.235
0.390,0.397,0.705,-77.698,-50.476,-27.893
0.841,0.415,0.807,-111.206,-37.598,1.282
0.630,0.677,0.818,-137.390,-13.977,13.794
0.474,0.473,0.608,-154.907,-12.207,-24.841
0.681,0.432,0.988,-210.449,-12.634,-27.222
0.563,0.616,0.654,-48.035,67.566,3.418
0.693,0.876,0.296,-26.855,57.007,-14.160
0.539,0.586,0.317,-10.803,-3.967,-13.611
0.646,0.312,0.783,123.413,41.565,48.828
0.574,0.542,0.590,206.238,82.214,78.308
0.570,0.816,0.339,129.272,15.381,19.104
0.607,0.469,0.694,21.118,-42.603,-30.640
0.607,0.506,0.603,25.818,-7.507,-7.507
0.570,0.502,0.729,15.381,13.184,-25.696
0.662,0.451,0.661,17.517,29.907,-18.982
0.609,0.327,0.636,35.339,-19.287,-22.888
0.647,0.483,0.723,-10.498,35.645,27.710

0.992,-0.020,-0.102,112.671,-42.908,-33.447
1.060,0.053,-0.033,-19.836,1.770,34.363
0.915,-0.007,-0.395,105.896,41.199,9.888
0.811,0.187,-0.262,102.173,42.969,-39.063
0.967,0.020,-0.194,26.855,92.651,-0.610
0.881,0.020,-0.310,35.400,154.846,-7.141
0.970,0.115,-0.531,11.230,104.370,-2.686
0.846,0.062,-0.487,36.926,-44.739,-2.686
0.896,0.027,-0.322,45.837,-28.381,22.644
0.942,0.109,-0.286,32.043,5.310,24.231
1.030,0.126,-0.335,35.095,17.639,17.578
0.980,0.149,-0.196,43.274,47.180,7.629
1.031,0.220,-0.194,65.613,40.771,34.790
1.020,0.193,-0.110,65.918,89.416,44.373
0.827,0.146,-0.050,40.039,97.717,57.312
0.779,0.213,-0.468,-1.587,85.510,68.359
0.657,0.234,-0.939,-34.912,34.363,65.369
0.533,0.331,-1.391,-6.348,-0.427,49.316
0.326,0.403,-2.008,65.308,-64.697,-21.973
0.234,0.428,-1.896,129.700,-161.438,-73.914
0.146,0.221,-1.332,213.196,-182.983,-85.754
0.224,0.098,-0.936,241.882,-208.740,-134.521
0.516,-0.021,-0.293,286.438,-203.247,-171.936
0.854,-0.610,0.272,287.231,-179.321,-159.851
0.975,-0.555,0.547,264.099,-185.852,-102.539
0.834,-0.559,1.070,237.366,-226.929,-73.792
0.767,-0.615,1.282,219.543,-110.718,-60.059
0.870,-0.701,1.255,167.969,-4.028,-32.837
0.813,-0.584,1.320,58.960,-3.906,3.601
0.864,-0.569,1.094,-38.330,41.016,29.968
0.959,-0.570,0.873,-77.209,73.669,31.677
0.959,-0.524,0.704,-114.319,109.375,60.669
0.908,-0.415,0.468,-161.316,134.827,89.111
0.845,-0.291,0.239,-205.627,155.884,107.849
0.785,-0.175,-0.033,-224.060,184.814,129.456
0.629,0.042,-0.227,-219.482,190.735,140.503
0.488,0.187,-0.390,-204.956,199.097,131.958
0.442,0.282,-0.563,-187.378,195.862,109.009
0.386,0.325,-0.840,-180.847,168.274,86.304
0.337,0.301,-1.001,-157.593,155.640,57.922
0.351,0.285,-1.339,-148.071,100.159,36.316
0.317,0.304,-1.501,-117.249,20.630,18.921
0.288,0.346,-1.739,-81.909,-30.457,-5.371
0.294,0.400,-1.873,8.606,-95.154,-28.503
0.308,0.302,-1.588,111.389,-158.569,-63.049
0.409,0.131,-1.271,160.461,-208.496,-98.999
0.450,-0.014,-0.904,194.763,-244.141,-115.295
0.552,-0.156,-0.534,218.262,-243.896,-116.821
0.581,-0.210,-0.249,233.582,-245.361,-116.821
0.649,-0.376,0.052,250.305,-237.915,-117.554
0.836,-0.710,0.490,252.624,-225.159,-99.854
0.685,-0.478,0.774,225.525,-227.783,-41.626
0.634,-0.620,0.937,184.265,-164.490,-30.823
0.798,-0.783,1.313,179.687,-117.676,-23.193
0.704,-0.796,1.607,158.203,-73.914,17.334
0.773,-0.833,1.485,-8.972,35.828,1.099
0.867,-0.771,1.052,-148.560,105.469,17.761
0.879,-0.698,0.737,-199.158,123.718,53.589
0.866,-0.585,0.522,-232.300,155.701,90.942
0.807,-0.448,0.262,-289.673,185.852,121.277
0.746,-0.282,-0.050,-327.637,192.444,119.202
0.680,-0.152,-0.375,-306.702,227.783,115.845
0.587,0.027,-0.629,-263.794,260.742,115.723
0.469,0.153,-0.909,-239.014,246.887,100.952
0.417,0.238,-1.065,-176.453,170.532,68.237
0.475,0.071,-1.343,-146.240,80.139,54.810
0.482,0.073,-1.520,-139.526,-45.288,38.025
0.366,0.221,-1.530,-44.495,-110.413,24.597
0.323,0.277,-1.340,66.650,-94.849,-10.559
0.420,0.221,-1.262,119.507,-140.259,-45.471
0.434,0.123,-1.020,179.016,-176.270,-58.838
0.599,0.117,-0.722,238.525,-160.522,-89.844
0.850,-0.038,-0.454,272.400,-174.133,-111.084
0.910,-0.243,-0.120,274.231,-213.135,-83.923
0.868,-0.246,0.195,269.165,-208.984,-62.439
0.874,-0.406,0.481,273.193,-236.694,-69.214
0.858,-0.590,0.837,226.746,-197.937,-38.696
0.717,-0.533,1.066,196.838,-161.438,-6.836
0.581,-0.576,1.289,157.837,-98.755,-9.521
0.602,-0.649,1.441,56.152,14.893,5.188
0.663,-0.534,1.220,-84.290,106.506,20.813
0.757,-0.512,0.855,-144.592,145.996,38.147
0.893,-0.455,0.688,-171.997,156.372,46.814
0.884,-0.386,0.542,-211.548,153.748,74.524
0.722,-0.216,0.285,-246.094,185.669,101.196
0.682,-0.098,0.018,-267.517,205.872,93.140
0.742,-0.046,-0.259,-263.245,228.210,78.857
0.656,0.063,-0.488,-224.976,239.990,74.280
0.553,0.176,-0.758,-178.345,252.563,54.810
0.741,0.270,-1.120,-159.729,207.031,18.127
0.841,0.170,-1.331,-120.605,49.438,13.550
0.710,0.071,-1.210,-31.311,-48.523,44.373
0.596,0.176,-1.086,-12.634,-57.373,41.016
0.557,0.204,-1.068,-10.254,-57.617,13.184
0.536,0.213,-1.095,11.597,-67.139,-1.404
0.672,0.182,-1.002,49.805,-97.656,-25.146
0.772,0.098,-0.828,97.473,-132.385,-31.738
0.784,0.055,-0.695,126.465,-164.795,-33.447
0.795,0.091,-0.507,166.077,-186.218,-34.302
0.846,0.006,-0.196,207.397,-193.298,-41.077
0.766,-0.066,0.043,207.031,-215.881,-38.513
0.803,-0.094,0.311,208.374,-227.173,-38.452
0.653,-0.221,0.500,199.097,-217.346,-42.664
0.698,-0.300,0.751,185.120,-148.132,-13.794
0.593,-0.244,0.892,133.362,-71.838,-33.325
0.689,-0.260,0.924,91.003,-51.636,-49.316
0.818,-0.338,0.949,60.425,-43.945,-34.180
0.842,-0.330,0.937,26.611,-15.320,-20.996
0.872,-0.350,0.914,-5.737,28.503,-1.221
0.811,-0.287,0.843,-31.738,59.204,18.372
0.797,-0.219,0.736,-53.589,97.412,39.124
0.771,-0.173,0.606,-81.360,126.160,44.128
0.858,-0.171,0.519,-110.535,134.033,38.513
0.773,-0.064,0.292,-143.738,132.874,35.400
0.933,-0.109,0.235,-139.648,136.047,13.672
0.864,0.031,0.133,-129.944,139.832,25.330
0.796,0.097,-0.002,-125.366,148.071,25.818
0.804,0.078,-0.241,-117.493,172.058,-0.854
0.833,0.079,-0.436,-79.590,202.270,-24.597
0.875,0.027,-0.614,-49.133,206.665,-23.804
0.901,0.025,-0.785,-43.823,157.837,-25.330
0.951,0.030,-0.836,-51.575,53.162,-20.813
0.966,-0.006,-0.702,-20.081,-31.250,-3.845
0.967,0.040,-0.539,3.723,-54.138,7.385
0.905,0.049,-0.443,4.272,-26.917,1.587

1.199,0.026,-0.049,-29.114,-231.384,56.335
1.006,0.127,0.107,-2.380,-272.644,74.829
0.776,0.195,0.263,32.776,-253.662,74.280
0.645,0.175,0.293,80.200,-223.938,61.951
0.558,0.181,0.464,118.591,-194.580,69.824
0.491,0.063,0.579,109.619,-148.560,79.407
0.385,0.048,0.674,133.240,-130.127,87.585
0.135,-0.090,0.917,164.490,-130.615,95.154
-0.095,-0.152,1.321,136.597,-106.567,96.619
-0.335,-0.171,1.581,61.829,-59.875,66.589
-0.569,-0.100,1.577,25.146,-25.696,35.034
-0.518,-0.135,1.505,6.226,17.883,-28.687
-0.261,-0.304,1.378,-24.292,49.133,-79.651
-0.179,-0.239,1.195,-63.904,55.054,-93.201
-0.001,-0.238,0.972,-118.591,69.336,-128.906
0.159,-0.173,0.858,-117.615,84.839,-136.719
0.363,-0.118,0.687,-107.727,123.962,-137.146
0.702,-0.160,0.561,-120.483,130.371,-168.884
1.058,-0.164,0.587,-114.258,58.350,-175.110
1.151,-0.061,0.360,-91.736,11.658,-122.437
1.278,-0.021,0.190,-47.791,28.198,-107.544
1.573,-0.192,0.184,11.719,8.789,-64.453
1.353,-0.058,0.328,24.109,-43.762,23.621
1.058,-0.003,0.378,43.091,-85.022,60.913
0.962,-0.057,0.463,71.655,-120.972,70.618
0.939,-0.178,0.521,85.937,-130.859,97.046
0.720,-0.257,0.709,95.581,-126.709,142.822
0.428,-0.260,0.829,82.947,-104.797,160.217
0.285,-0.306,0.802,65.125,-84.229,159.424
0.001,-0.313,0.984,70.679,-92.957,175.232
-0.166,-0.325,1.085,59.082,-82.764,149.780
-0.273,-0.318,1.145,63.904,-78.613,124.207
-0.398,-0.235,1.224,46.631,-63.599,93.628
-0.609,-0.214,1.145,23.315,-4.517,68.115
-0.492,-0.236,1.173,22.034,4.883,35.767
-0.603,-0.203,1.267,17.151,-16.724,16.785
-0.543,-0.237,1.254,-3.906,35.889,-22.217
-0.386,-0.320,1.195,-20.386,68.726,-63.110
-0.290,-0.330,1.156,-34.424,71.106,-81.726
-0.197,-0.365,1.103,-56.641,57.861,-132.446
0.006,-0.400,0.994,-82.947,63.232,-150.269
0.152,-0.350,0.822,-105.041,104.553,-159.424
0.359,-0.245,0.709,-111.145,108.398,-181.763
0.554,-0.162,0.607,-86.975,73.425,-181.641
0.825,-0.242,0.640,-63.477,66.589,-188.599
1.009,-0.158,0.564,-53.406,100.708,-155.701
1.064,-0.122,0.404,-37.170,103.088,-123.108
1.370,-0.288,0.401,4.333,82.458,-98.389
1.484,-0.289,0.435,33.752,70.251,-24.841
1.274,-0.225,0.388,35.828,31.189,39.917
1.106,-0.221,0.403,52.734,-42.786,70.190
0.969,-0.238,0.533,66.406,-91.614,100.464
0.798,-0.222,0.614,79.712,-107.483,133.423
0.704,-0.290,0.654,70.923,-101.379,136.047
0.558,-0.292,0.638,64.453,-97.229,149.536
0.304,-0.277,0.824,82.764,-118.652,175.781
0.086,-0.268,0.997,67.078,-116.028,160.889
0.061,-0.264,0.889,37.170,-77.881,117.981
-0.014,-0.323,0.926,74.646,-97.534,114.990
-0.293,-0.327,1.069,170.715,-137.695,161.438
-0.317,-0.381,1.152,90.210,-104.248,98.022
-0.454,-0.394,1.077,44.373,-77.332,43.518
-0.494,-0.433,1.186,33.386,-27.771,33.813
-0.509,-0.410,1.217,20.386,3.418,16.541
-0.496,-0.444,1.198,-11.658,35.339,-23.743
-0.347,-0.484,1.115,-41.260,108.215,-56.824
-0.222,-0.510,1.102,-54.932,120.422,-91.675
-0.108,-0.483,1.063,-69.885,50.781,-127.197
-0.088,-0.405,0.853,-93.872,67.993,-132.507
0.148,-0.430,0.766,-112.305,138.977,-144.592
0.358,-0.465,0.856,-130.981,183.105,-145.691
0.667,-0.311,0.802,-112.183,119.690,-145.813
0.663,-0.203,0.616,-104.004,75.806,-133.179
0.810,-0.171,0.481,-104.248,125.977,-133.362
1.021,-0.164,0.409,-91.248,129.822,-140.137
1.315,-0.234,0.349,-69.092,108.643,-112.488
1.343,-0.123,0.292,-53.345,91.492,-62.256
1.296,-0.082,0.115,-32.532,78.857,-19.165
1.296,-0.071,0.100,7.935,6.592,17.151
1.180,-0.060,0.231,50.171,-80.261,70.435
1.013,-0.106,0.395,65.979,-114.929,96.558
0.927,-0.189,0.470,81.543,-129.150,114.868
0.776,-0.227,0.655,96.436,-128.113,145.996
0.531,-0.225,0.734,104.553,-97.290,161.011
0.396,-0.250,0.827,105.347,-75.317,155.518
0.405,-0.337,0.892,92.102,-46.143,150.146
0.233,-0.330,0.942,87.402,-25.146,163.208
-0.026,-0.321,1.111,91.125,-58.472,143.311
-0.028,-0.320,1.178,59.753,-54.504,93.201
-0.156,-0.323,1.216,50.293,-52.124,78.064
-0.230,-0.229,1.243,50.232,-44.006,71.045
-0.363,-0.217,1.257,33.813,6.592,36.682
-0.212,-0.286,1.223,-2.808,49.072,0.366
-0.110,-0.303,1.181,-46.997,97.961,-42.908
-0.024,-0.411,1.222,-76.721,155.090,-86.975
0.047,-0.524,1.261,-78.308,169.189,-100.952
0.297,-0.417,1.030,-131.653,168.701,-154.419
0.429,-0.306,0.661,-168.274,130.981,-158.325
0.681,-0.289,0.418,-179.138,106.995,-169.556
1.017,-0.280,0.372,-167.725,44.312,-170.166
1.046,-0.228,0.340,-123.047,-5.188,-120.911
1.087,-0.204,0.312,-108.154,48.401,-104.553
1.235,-0.209,0.281,-86.792,80.078,-75.745
1.305,-0.185,0.186,-75.378,81.421,-51.208
1.276,-0.136,0.058,-52.368,73.669,-12.146
1.200,-0.084,-0.049,-8.789,63.599,21.118
1.165,-0.082,-0.061,42.847,22.705,51.086
1.136,-0.126,-0.009,78.491,-14.099,81.177
1.011,-0.100,0.076,99.182,-35.706,98.389
0.925,-0.131,0.289,125.977,-61.218,114.685
0.785,-0.113,0.555,141.968,-88.379,124.756
0.718,-0.131,0.593,122.192,-58.533,109.985
0.640,-0.159,0.548,118.225,-61.829,105.591
0.541,-0.202,0.896,133.850,-127.625,128.418
0.356,-0.182,1.021,135.132,-87.219,130.371
0.296,-0.202,0.918,106.934,-25.879,71.350
0.247,-0.218,1.091,99.182,-38.513,65.186
0.166,-0.214,1.373,93.140,-54.077,78.918
0.030,-0.246,1.478,56.946,-27.771,59.265
0.067,-0.208,1.383,-5.859,34.180,-10.620
0.241,-0.262,1.215,-60.669,56.885,-49.500
0.265,-0.254,1.161,-80.505,52.917,-45.776
0.167,-0.163,1.013,-105.225,96.863,-38.208
0.383,-0.216,0.831,-125.000,196.411,-57.312
0.854,-0.353,0.694,-172.546,231.750,-79.102

0.665,-0.053,0.796,-9.583,4.822,0.916
0.696,-0.050,0.755,-15.015,16.235,-2.991
0.723,-0.033,0.721,-15.991,15.869,-2.625
0.765,-0.017,0.758,-15.686,6.958,-3.113
0.783,-0.036,0.710,-28.076,-2.197,-6.775
0.852,-0.004,0.771,-35.461,-36.072,13.062
0.696,-0.048,0.790,-23.621,-58.777,22.034
0.618,0.024,0.822,-57.251,-66.589,15.564
0.565,0.046,0.796,-45.471,-54.016,10.071
0.603,0.099,0.724,-30.701,-26.917,-1.648
0.757,0.095,0.600,-35.217,-51.819,9.766
0.825,0.047,0.651,1.648,-107.056,30.701
0.755,0.069,0.599,22.461,-129.028,46.570
0.720,0.001,0.548,56.152,-141.174,57.922
0.555,-0.035,0.630,96.130,-156.494,96.619
0.163,-0.044,0.823,103.394,-143.555,120.789
-0.280,-0.091,1.161,118.347,-118.042,136.047
-0.690,-0.153,1.406,68.604,-67.383,123.962
-0.836,-0.175,1.515,38.025,0.610,51.147
-0.805,-0.312,1.470,-19.165,48.096,-16.174
-0.693,-0.454,1.529,-76.599,96.619,-60.425
-0.550,-0.459,1.308,-154.114,145.996,-111.389
-0.160,-0.354,0.826,-214.050,219.604,-171.631
0.430,-0.365,0.479,-235.229,261.108,-195.740
0.951,-0.347,0.385,-240.417,281.311,-196.411
1.141,-0.140,0.177,-202.270,282.837,-160.767
0.930,-0.027,-0.153,-134.949,295.959,-111.206
1.020,0.064,-0.497,-108.276,338.806,-90.759
1.365,0.074,-0.933,-146.606,185.913,-121.155
1.487,-0.063,-0.862,-92.773,-51.880,-79.041
1.362,-0.084,-0.701,28.259,-69.641,17.700
1.178,0.034,-0.502,63.049,-37.842,39.490
1.197,-0.064,-0.365,73.669,-87.830,33.875
1.283,-0.182,-0.347,106.140,-67.261,45.776
1.188,-0.151,-0.303,161.804,-65.674,88.684
0.872,-0.052,-0.118,176.880,-94.666,100.037
0.698,-0.103,0.210,188.599,-134.033,108.276
0.616,-0.224,0.489,197.571,-160.034,124.207
0.399,-0.145,0.548,199.097,-176.086,92.896
0.299,-0.240,0.831,231.323,-260.559,91.553
0.118,-0.231,1.219,209.167,-269.714,136.414
0.028,-0.313,1.261,198.425,-190.918,102.539
-0.322,-0.378,1.290,201.416,-172.913,86.304
-0.381,-0.370,1.558,57.739,17.273,53.772
-0.186,-0.448,1.550,14.343,71.594,29.114
0.076,-0.391,1.405,-28.381,81.055,-27.344
0.063,-0.350,1.278,-61.401,30.518,-69.092
0.121,-0.358,1.226,-90.942,16.724,-95.825
0.213,-0.358,1.123,-136.414,49.072,-128.357
