aX,aY,aZ,gX,gY,gZ
0.631,0.179,-0.348,-87.158,0.671,-95.764
0.606,0.095,-0.359,-64.758,-9.888,-108.215
0.631,0.042,-0.271,-54.687,-45.837,-124.146
0.720,-0.015,-0.264,-68.542,-110.840,-142.334
0.774,-0.206,-0.209,-45.166,-123.718,-151.733
0.938,-0.276,-0.143,13.184,-82.275,-152.161
0.896,-0.300,-0.158,26.917,-66.467,-139.771
0.887,-0.391,-0.070,-4.028,-132.935,-129.761
1.136,-0.530,0.123,56.030,-127.747,-136.536
1.045,-0.668,0.158,107.910,-54.626,-119.629
1.014,-0.753,0.174,111.755,-53.345,-107.544
1.075,-0.842,0.267,121.948,-58.350,-88.318
1.255,-0.921,0.337,129.150,-20.020,-40.649
1.175,-0.812,0.323,115.173,4.395,-12.878
1.169,-0.820,0.276,88.562,-17.395,-3.906
1.166,-0.799,0.204,67.749,-31.738,25.696
1.088,-0.717,0.280,91.797,-38.330,41.443
1.016,-0.646,0.341,84.229,-33.386,30.334
0.930,-0.625,0.238,60.059,-43.701,32.166
0.908,-0.656,0.436,75.134,-79.956,32.898
0.929,-0.655,0.603,73.242,-29.724,35.217
0.798,-0.602,0.451,54.321,1.160,48.340
0.793,-0.620,0.410,66.650,5.615,51.392
0.802,-0.543,0.525,48.584,-9.521,44.617
0.847,-0.553,0.489,43.579,21.790,54.199
0.765,-0.492,0.334,13.794,2.991,59.570
0.809,-0.481,0.337,16.113,8.118,44.006
0.862,-0.471,0.365,8.118,20.935,45.227
0.822,-0.404,0.319,-5.249,19.226,48.889
0.883,-0.393,0.328,-10.010,4.700,24.536
0.909,-0.367,0.266,-6.897,16.174,21.545
0.916,-0.334,0.238,-6.897,5.981,22.034
0.929,-0.337,0.269,-22.522,-16.724,26.306
0.905,-0.315,0.239,-21.423,-7.507,16.785
0.905,-0.283,0.227,-13.733,0.671,6.287
0.901,-0.282,0.188,-16.418,-4.578,11.658
0.896,-0.284,0.138,-14.893,-2.136,12.512
0.932,-0.322,0.168,-8.423,-2.258,8.972
0.930,-0.315,0.177,-10.010,10.742,9.155
0.905,-0.280,0.123,-6.409,8.362,9.888
0.912,-0.269,0.159,-2.319,-0.549,11.841
0.901,-0.256,0.195,-6.226,4.211,2.197
0.906,-0.258,0.151,-8.484,8.545,-6.348
0.914,-0.267,0.144,-4.395,11.414,-7.690
0.925,-0.272,0.148,-3.479,10.315,-4.883
0.963,-0.307,0.162,-2.075,2.686,0.061
0.949,-0.301,0.135,0.000,4.272,1.160
0.955,-0.296,0.152,1.709,-2.502,-1.831
0.961,-0.289,0.179,-0.427,3.113,0.000
0.950,-0.286,0.180,-1.465,-0.183,1.770
0.947,-0.285,0.197,-2.075,-2.686,0.427
0.957,-0.301,0.208,-4.456,-2.380,0.427
0.945,-0.299,0.228,-6.409,0.549,3.479
0.944,-0.290,0.215,-9.949,0.732,2.869
0.940,-0.282,0.205,-14.343,-0.793,3.601
0.930,-0.278,0.178,-13.855,-0.488,3.052
0.940,-0.282,0.183,-10.742,-1.587,1.587
0.929,-0.270,0.168,-10.071,-0.183,3.784
0.932,-0.259,0.154,-9.338,-0.977,1.282
0.954,-0.275,0.186,-7.141,-4.761,1.099
0.952,-0.272,0.192,-6.653,0.244,2.991
0.943,-0.272,0.172,-7.263,-1.282,2.686
0.942,-0.271,0.190,-7.446,-5.676,1.526
0.944,-0.271,0.206,-6.958,-4.517,1.892
0.939,-0.263,0.216,-6.592,-1.282,1.404
0.933,-0.264,0.219,-5.920,-0.916,1.953
0.933,-0.257,0.207,-6.592,-2.991,1.892
0.941,-0.260,0.225,-6.104,-3.601,0.488
0.948,-0.261,0.229,-8.118,-0.671,0.916
0.946,-0.261,0.218,-7.751,2.747,1.221
0.952,-0.261,0.229,-6.653,3.662,2.197
0.953,-0.257,0.237,-7.507,4.883,2.014
0.951,-0.252,0.213,-6.958,8.179,2.441
0.948,-0.252,0.196,-5.310,9.827,1.465
0.939,-0.248,0.195,-6.958,8.789,2.869
0.940,-0.243,0.184,-5.615,8.972,3.540

0.946,-0.253,0.163,-1.038,-0.610,-1.099
0.955,-0.258,0.179,-0.793,-0.244,-1.099
0.959,-0.260,0.177,-1.648,-0.854,-0.427
0.955,-0.266,0.165,-0.244,0.671,-0.610
0.954,-0.265,0.176,0.122,0.000,0.244
0.945,-0.252,0.173,-0.793,1.038,0.793
0.950,-0.261,0.180,0.000,-0.061,-0.366
0.947,-0.256,0.172,-0.122,0.000,0.244
0.951,-0.259,0.176,-0.183,-0.366,-0.244
0.949,-0.260,0.175,-0.427,-0.122,-0.305
0.948,-0.256,0.176,-0.183,0.366,-0.122
0.947,-0.250,0.179,0.061,1.282,-0.122
0.947,-0.252,0.175,-1.160,1.221,-0.305
0.953,-0.266,0.163,-1.038,0.610,-0.366
0.946,-0.257,0.165,-0.122,0.671,-0.610
0.942,-0.251,0.167,-0.122,0.061,-1.221
0.936,-0.247,0.174,-0.366,0.427,-1.892
0.937,-0.253,0.171,0.061,0.305,-2.380
0.940,-0.258,0.168,0.488,-0.488,-3.479
0.944,-0.263,0.176,0.244,0.000,-3.540
0.940,-0.264,0.177,0.305,0.305,-3.723
0.944,-0.269,0.173,-0.183,-0.671,-4.395
0.933,-0.263,0.170,-0.122,0.610,-4.150
0.929,-0.270,0.166,-0.244,-0.244,-4.822
0.936,-0.269,0.176,0.183,-0.610,-6.042
0.951,-0.273,0.173,0.000,0.061,-6.958
0.951,-0.253,0.140,-0.488,0.305,-6.958
0.973,-0.266,0.115,2.197,-2.808,-9.216
1.000,-0.266,0.102,5.432,-7.141,-10.864
1.053,-0.283,0.062,10.071,-10.620,-10.803
1.063,-0.280,0.042,13.977,-20.142,-4.944
1.125,-0.318,0.010,12.268,-37.842,-1.160
1.180,-0.351,-0.001,15.381,-56.946,10.864
1.161,-0.332,-0.016,29.358,-57.861,19.653
1.124,-0.288,-0.007,44.678,-64.453,27.100
1.049,-0.257,0.094,47.607,-85.815,36.743
1.025,-0.226,0.217,39.368,-116.699,47.119
1.029,-0.249,0.366,47.546,-111.572,47.668
1.038,-0.252,0.518,44.495,-114.746,46.021
1.019,-0.215,0.661,20.203,-119.934,58.044
0.945,-0.222,0.696,15.259,-113.953,58.228
0.941,-0.284,0.736,15.076,-107.178,54.504
0.898,-0.283,0.830,6.348,-109.741,57.312
0.854,-0.272,1.000,-12.024,-108.093,66.345
0.696,-0.227,1.134,-38.025,-95.154,68.604
0.604,-0.193,1.180,-54.565,-72.998,57.678
0.500,-0.188,1.099,-78.613,-61.462,61.462
0.426,-0.154,1.074,-101.440,-45.959,63.477
0.360,-0.084,0.967,-117.187,-28.564,58.777
0.311,-0.017,0.873,-123.230,-20.996,55.664
0.281,0.066,0.920,-119.446,-1.038,42.236
0.262,0.131,0.878,-117.920,20.569,25.818
0.281,0.164,0.717,-112.549,33.752,11.841
0.285,0.177,0.734,-95.520,49.744,2.258
0.320,0.195,0.752,-93.201,59.814,-5.310
0.313,0.214,0.678,-95.032,47.119,-8.728
0.328,0.270,0.622,-84.229,59.326,-25.269
0.365,0.304,0.558,-71.960,75.012,-42.236
0.374,0.298,0.474,-61.157,90.210,-54.260
0.421,0.263,0.412,-58.533,91.187,-66.772
0.478,0.223,0.327,-55.664,94.910,-76.416
0.485,0.200,0.258,-58.105,97.046,-80.994
0.531,0.211,0.176,-70.007,81.909,-77.026
0.543,0.244,0.119,-64.941,81.238,-86.609
0.519,0.155,0.013,-53.833,81.909,-97.534
0.528,0.114,-0.034,-53.406,65.247,-105.347
0.616,0.095,-0.131,-53.650,53.711,-105.835
0.616,0.057,-0.321,-50.476,43.396,-110.657
0.612,-0.095,-0.289,-57.373,-14.038,-116.211
0.787,-0.076,-0.276,-36.682,-30.701,-130.798
0.841,-0.203,-0.264,-5.737,-7.324,-130.127
0.834,-0.283,-0.208,-5.981,-19.287,-137.146
0.995,-0.335,-0.371,7.263,-23.804,-145.447
0.984,-0.493,-0.469,39.795,-27.100,-142.029
1.079,-0.562,-0.371,60.059,-64.453,-135.498
1.164,-0.689,-0.170,71.594,-77.209,-127.747
1.156,-0.822,-0.172,77.148,-55.298,-116.333
1.142,-0.823,-0.140,82.642,-62.195,-91.187
1.211,-0.892,-0.043,101.868,-83.679,-78.491
1.082,-0.887,-0.003,109.924,-66.711,-47.729
1.024,-0.854,0.285,112.610,-93.506,-34.973
1.122,-0.886,0.378,107.361,-82.275,-29.968
0.978,-0.827,0.134,75.623,-38.391,9.399
0.931,-0.848,0.348,61.768,-88.684,14.221
0.956,-0.845,0.427,72.388,-52.063,25.085
0.829,-0.760,0.393,64.636,-47.119,32.532
0.831,-0.730,0.507,45.349,-47.485,34.790
0.761,-0.646,0.418,33.325,-31.494,37.598
0.708,-0.609,0.430,27.710,-24.902,40.771
0.755,-0.608,0.504,12.451,-29.907,40.466
0.720,-0.555,0.398,1.709,-13.123,43.945
0.681,-0.507,0.339,-4.150,-9.033,37.598
0.685,-0.500,0.363,-2.808,-11.963,24.048
0.705,-0.476,0.361,-1.160,-4.700,13.977
0.708,-0.454,0.306,-0.671,0.549,7.385
0.742,-0.479,0.276,0.061,0.549,5.920
0.774,-0.495,0.248,-0.671,2.686,1.343
0.807,-0.497,0.257,-4.089,3.967,-1.770
0.841,-0.520,0.237,-6.592,1.831,-2.319
0.871,-0.532,0.235,-3.662,4.089,-1.404
0.858,-0.519,0.220,-3.540,6.104,2.563
0.847,-0.503,0.224,-5.737,1.526,0.244
0.866,-0.511,0.242,-7.690,-0.366,2.930
0.857,-0.508,0.240,-9.277,0.305,4.333
0.850,-0.504,0.235,-11.169,0.671,4.700
0.848,-0.495,0.226,-10.071,2.014,3.601
0.836,-0.492,0.207,-7.019,4.883,5.432
0.825,-0.484,0.191,-4.761,4.089,4.333
0.822,-0.479,0.200,-4.028,2.869,3.174
0.843,-0.493,0.226,-4.150,2.319,1.160
0.844,-0.488,0.224,-5.127,4.639,1.465
0.857,-0.499,0.238,-6.836,3.418,1.343
0.862,-0.499,0.231,-7.019,3.662,2.930
0.853,-0.489,0.234,-8.240,2.930,4.333
0.844,-0.476,0.217,-10.132,2.808,3.174
0.842,-0.469,0.199,-8.728,1.770,1.099
0.857,-0.474,0.214,-5.432,0.305,0.549
0.852,-0.463,0.225,-3.784,2.014,0.671
0.850,-0.465,0.214,-4.822,1.709,0.061
0.852,-0.470,0.202,-5.066,0.732,-0.183
0.849,-0.477,0.197,-3.052,-0.427,-0.061
0.852,-0.478,0.203,-1.160,0.305,1.160
0.841,-0.464,0.205,0.549,0.183,0.427
0.845,-0.461,0.213,0.854,-2.563,-0.610
0.851,-0.468,0.244,0.549,-1.648,-0.061

0.839,-0.466,0.236,-1.770,2.563,-0.916
0.840,-0.472,0.235,-1.648,1.221,-2.014
0.849,-0.481,0.231,-1.709,0.732,-2.380
0.837,-0.468,0.218,-0.671,0.977,-1.648
0.838,-0.467,0.224,0.122,-0.610,-2.319
0.839,-0.474,0.224,1.038,-0.977,-2.991
0.840,-0.488,0.216,1.160,-1.709,-3.296
0.854,-0.495,0.219,2.869,-3.296,-3.540
0.862,-0.488,0.224,4.211,-3.845,-2.808
0.863,-0.469,0.219,4.395,-5.981,-2.441
0.892,-0.478,0.209,5.371,-9.766,-1.526
0.939,-0.476,0.166,7.019,-11.841,0.671
1.017,-0.508,0.120,9.033,-23.071,3.967
1.084,-0.532,0.135,-0.854,-50.659,14.343
1.138,-0.515,0.131,-29.297,-92.346,34.058
1.149,-0.481,0.128,-28.076,-109.131,47.485
1.077,-0.430,0.211,-9.827,-114.868,57.007
1.040,-0.394,0.238,1.892,-129.028,73.669
0.834,-0.265,0.473,-31.555,-156.128,69.763
0.800,-0.327,0.654,-12.878,-161.743,50.110
0.775,-0.386,0.813,-2.014,-131.409,50.964
0.706,-0.320,0.809,-32.654,-151.794,56.824
0.607,-0.256,0.797,-32.349,-147.339,44.250
0.539,-0.426,0.847,-8.118,-123.718,25.024
0.644,-0.369,1.147,-15.320,-117.371,62.134
0.621,-0.364,1.058,-49.316,-123.108,145.203
0.210,-0.181,1.085,-34.485,-56.763,52.002
0.365,-0.132,1.028,-37.720,-67.444,55.481
0.299,-0.115,1.208,-37.170,-59.814,55.420
0.255,-0.090,1.143,-49.622,-14.648,55.237
0.151,-0.042,1.180,-71.411,-31.616,53.284
0.101,-0.053,1.394,-98.694,-54.199,40.588
0.097,-0.042,1.251,-112.183,7.874,35.583
-0.072,0.061,1.210,-127.625,23.376,36.926
-0.026,0.081,1.116,-142.639,58.228,10.376
-0.044,0.093,1.010,-138.611,68.787,7.690
-0.037,0.129,1.026,-140.259,67.383,-7.324
-0.014,0.142,0.970,-144.714,89.478,-23.621
0.045,0.208,0.678,-143.066,107.117,-34.180
0.090,0.286,0.544,-121.399,112.427,-56.396
0.145,0.286,0.484,-109.314,116.638,-76.660
0.240,0.276,0.332,-105.041,112.061,-89.233
0.279,0.323,0.167,-89.478,108.154,-97.290
0.325,0.339,0.175,-60.791,95.642,-115.417
0.383,0.256,0.195,-16.846,95.154,-137.512
0.493,0.178,0.156,-12.451,116.211,-147.644
0.575,0.095,0.009,-44.495,82.886,-118.164
0.494,0.034,-0.072,-19.714,82.825,-138.306
0.595,0.029,-0.139,-17.151,41.443,-153.809
0.706,-0.042,0.008,-22.339,22.095,-119.263
0.678,-0.064,0.013,-29.480,19.958,-111.145
0.717,-0.113,-0.057,-30.762,8.118,-119.812
0.755,-0.146,-0.076,-29.846,3.967,-132.080
0.801,-0.266,-0.182,-20.142,2.136,-123.962
0.735,-0.304,-0.268,-18.555,-12.573,-114.197
0.721,-0.349,-0.206,-3.784,-42.358,-126.221
0.826,-0.520,-0.131,19.226,-50.110,-156.738
0.909,-0.697,-0.082,32.959,-39.429,-161.194
0.979,-0.838,-0.110,25.696,-56.702,-154.297
0.946,-0.979,-0.217,45.898,-68.054,-123.840
0.904,-1.014,-0.070,65.552,-90.088,-99.548
0.982,-1.075,0.080,93.506,-101.013,-95.703
1.005,-1.110,0.061,100.037,-81.665,-70.068
0.984,-1.123,0.225,88.074,-107.483,-32.898
1.005,-1.109,0.300,89.111,-111.755,-11.719
0.874,-1.063,0.174,78.247,-76.477,20.447
0.822,-1.002,0.318,63.843,-98.450,40.344
0.870,-0.974,0.409,63.721,-97.107,43.640
0.805,-0.903,0.393,57.800,-71.655,66.223
0.753,-0.814,0.565,40.344,-95.703,75.806
0.765,-0.791,0.644,36.682,-89.783,72.876
0.702,-0.749,0.565,21.545,-35.889,79.651
0.638,-0.665,0.652,24.658,-56.030,77.271
0.608,-0.609,0.709,20.386,-27.161,59.998
0.627,-0.586,0.610,7.935,-23.804,57.861
0.589,-0.530,0.595,0.793,-23.193,50.781
0.595,-0.490,0.529,3.967,-18.860,38.025
0.582,-0.469,0.489,7.080,-12.207,26.001
0.593,-0.467,0.484,4.639,-8.850,10.620
0.650,-0.484,0.490,1.160,-9.033,6.775
0.669,-0.475,0.460,-0.061,-2.014,3.540
0.688,-0.501,0.414,-1.404,0.122,-0.671
0.717,-0.516,0.419,-3.113,0.671,-3.235
0.753,-0.542,0.378,-8.179,1.404,-6.958
0.778,-0.559,0.354,-5.188,0.610,-3.235
0.781,-0.548,0.338,0.427,2.686,-1.038
0.776,-0.528,0.354,1.648,-0.061,-0.671
0.776,-0.529,0.364,3.174,-0.183,-0.793
0.761,-0.528,0.365,1.648,0.183,1.465
0.763,-0.524,0.382,2.380,-3.296,0.183
0.770,-0.524,0.412,3.845,-1.465,-0.305
0.758,-0.530,0.391,1.282,-0.427,2.441
0.757,-0.530,0.405,0.610,-1.770,1.892
0.757,-0.528,0.395,0.427,0.549,-0.671
0.758,-0.538,0.390,-0.366,0.366,-0.061
0.757,-0.538,0.373,0.183,-0.732,0.427
0.765,-0.545,0.394,1.282,-2.625,0.610
0.758,-0.539,0.389,0.244,0.000,1.953
0.754,-0.529,0.378,0.244,-1.038,1.221
0.756,-0.532,0.389,0.854,-0.305,0.793
0.748,-0.520,0.384,1.343,0.916,0.977
0.742,-0.521,0.374,0.610,-0.854,-0.671
0.752,-0.535,0.392,1.160,-0.061,-0.061
0.773,-0.552,0.389,1.648,0.244,0.732
0.752,-0.530,0.378,1.953,0.977,1.953
0.751,-0.522,0.396,0.916,-0.122,-0.427
0.735,-0.508,0.383,0.366,0.183,-0.488
0.775,-0.549,0.402,0.793,-1.038,-2.197
0.779,-0.564,0.399,0.732,2.441,0.488
0.758,-0.540,0.390,0.244,2.441,3.052
0.751,-0.521,0.383,-0.427,0.793,1.648
0.751,-0.525,0.384,0.061,0.671,0.671
0.753,-0.530,0.384,0.549,0.366,0.854
0.756,-0.523,0.388,0.732,1.038,1.038
0.757,-0.521,0.385,-0.061,1.282,-0.183
0.757,-0.528,0.385,0.305,1.526,-0.122
0.769,-0.537,0.395,-0.183,1.404,-0.488
0.761,-0.526,0.382,-1.709,2.136,1.099
0.750,-0.521,0.376,-1.038,1.343,-0.244
0.766,-0.534,0.381,-1.282,0.305,-1.587
0.765,-0.535,0.376,-0.977,0.610,-0.610
0.767,-0.535,0.380,-0.122,1.526,-0.671
0.759,-0.521,0.366,-1.160,1.526,0.061
0.758,-0.523,0.368,-0.122,0.488,-0.977
0.761,-0.531,0.377,-1.282,-1.038,-1.282

0.739,-0.499,0.349,-4.211,4.272,-4.333
0.757,-0.515,0.346,-3.418,2.136,-5.188
0.777,-0.536,0.326,1.282,3.174,-2.563
0.776,-0.539,0.345,4.089,-0.854,-3.479
0.794,-0.534,0.347,3.479,-3.357,-0.366
0.813,-0.543,0.301,8.240,-7.629,1.526
0.861,-0.567,0.306,14.343,-10.437,3.357
0.977,-0.588,0.308,7.507,-30.701,11.536
1.054,-0.591,0.305,-3.723,-50.049,32.227
1.088,-0.546,0.308,-2.991,-53.833,40.588
1.135,-0.557,0.332,-30.762,-81.177,49.316
1.112,-0.515,0.328,-71.838,-136.963,68.665
1.031,-0.468,0.371,-46.448,-133.911,85.205
0.837,-0.415,0.639,-41.016,-161.011,90.210
0.741,-0.371,0.896,-34.851,-162.903,92.285
0.561,-0.228,1.088,-24.292,-136.658,98.206
0.494,-0.205,1.002,-54.932,-172.119,107.788
0.373,-0.162,0.956,-67.078,-163.879,98.022
0.292,-0.196,1.071,-9.216,-107.605,101.135
0.197,-0.147,1.305,-16.113,-83.862,63.416
0.216,-0.172,1.185,-80.383,-103.088,67.932
0.114,-0.113,1.203,-78.552,-70.740,59.937
0.100,-0.062,1.191,-53.955,-8.240,47.791
0.065,-0.029,1.267,-84.473,-18.677,41.199
0.012,0.024,1.266,-120.422,-14.648,33.081
-0.083,0.130,1.154,-125.793,25.452,22.095
-0.162,0.206,1.101,-111.816,58.594,-4.395
-0.125,0.181,1.102,-120.972,65.369,-26.611
-0.131,0.157,0.996,-135.498,85.327,-35.767
-0.108,0.181,0.801,-121.277,115.051,-48.889
-0.068,0.183,0.665,-104.736,113.159,-64.636
0.020,0.175,0.511,-92.590,128.723,-78.064
0.079,0.203,0.374,-73.608,113.708,-79.407
0.148,0.234,0.342,-51.147,107.178,-89.722
0.225,0.229,0.390,-32.166,108.826,-100.708
0.354,0.237,0.335,-57.190,90.759,-107.605
0.427,0.225,0.250,-52.307,89.294,-118.713
0.485,0.193,0.188,-24.353,95.947,-127.197
0.555,0.129,0.237,-18.127,67.017,-132.202
0.664,0.045,0.140,-28.870,53.894,-135.925
0.712,-0.054,0.020,-14.526,54.321,-126.282
0.732,0.007,0.087,-3.540,20.691,-105.469
0.788,-0.059,0.062,-26.062,-1.404,-106.750
0.815,-0.151,0.027,-9.277,7.263,-110.596
0.843,-0.205,0.076,5.859,4.089,-112.610
0.869,-0.270,0.080,7.507,-9.827,-119.812
0.913,-0.385,0.013,16.296,-17.212,-115.417
0.945,-0.437,-0.006,34.668,-13.062,-109.497
0.956,-0.450,-0.093,47.424,-6.836,-108.215
0.875,-0.538,-0.123,44.312,-41.443,-107.178
0.918,-0.652,0.068,66.589,-73.425,-115.479
1.039,-0.775,0.028,101.135,-34.851,-100.769
0.873,-0.769,-0.008,100.098,-41.077,-76.050
0.889,-0.838,0.125,90.881,-76.477,-86.731
0.995,-0.938,0.099,85.754,-76.721,-65.430
0.878,-0.974,0.265,84.900,-93.262,-34.790
0.886,-0.991,0.472,97.839,-80.383,-35.706
0.949,-0.989,0.365,92.285,-45.654,-10.437
0.820,-0.966,0.327,70.862,-70.740,11.169
0.806,-0.995,0.459,67.566,-81.970,14.343
0.803,-0.979,0.502,74.646,-58.777,27.344
0.734,-0.886,0.509,71.228,-38.635,42.480
0.688,-0.833,0.459,54.260,-31.555,46.631
0.669,-0.787,0.472,34.302,-23.254,45.166
0.657,-0.766,0.476,24.597,-36.987,42.053
0.599,-0.704,0.511,22.522,-25.513,41.016
0.579,-0.647,0.589,12.634,-24.597,27.466
0.578,-0.619,0.557,5.005,-16.357,22.827
0.569,-0.613,0.461,-4.639,-3.662,22.827
0.585,-0.621,0.376,-4.639,1.343,18.616
0.591,-0.652,0.348,5.676,8.118,18.127
0.660,-0.659,0.284,5.981,6.592,17.517
0.694,-0.642,0.292,6.104,6.165,15.137
0.727,-0.634,0.300,12.573,14.221,19.226
0.733,-0.605,0.243,16.052,16.052,15.320
0.737,-0.587,0.231,14.160,5.249,9.949
0.773,-0.591,0.260,11.536,-0.732,8.667
0.747,-0.573,0.263,7.812,6.226,7.935
0.753,-0.584,0.248,2.319,4.517,4.517
0.765,-0.608,0.274,3.174,0.916,1.099
0.789,-0.645,0.279,1.709,4.028,5.005
0.766,-0.623,0.268,-0.366,8.057,9.033
0.754,-0.612,0.223,0.244,7.324,6.775
0.765,-0.608,0.215,3.174,3.601,5.188
0.762,-0.600,0.221,2.869,3.723,6.348
0.767,-0.597,0.231,-1.953,1.953,3.906
0.769,-0.605,0.227,-4.028,2.563,4.395
0.763,-0.594,0.208,-2.502,2.075,3.540
0.756,-0.591,0.219,0.610,1.648,2.258
0.760,-0.583,0.254,-1.709,-0.244,0.061
0.766,-0.591,0.240,-4.517,1.038,-0.244
0.767,-0.595,0.224,-4.761,1.282,-0.793
0.779,-0.605,0.227,-4.761,-0.793,-0.977
0.776,-0.602,0.241,-3.601,0.366,0.061
0.772,-0.596,0.245,-5.127,0.732,0.122
0.770,-0.582,0.237,-6.042,1.221,0.244
0.763,-0.582,0.229,-5.981,1.221,-0.549
0.776,-0.593,0.244,-5.798,-0.244,-1.343
0.774,-0.590,0.230,-8.728,0.244,0.183
0.772,-0.594,0.223,-7.629,-0.610,-0.244
0.782,-0.598,0.244,-5.127,0.732,0.244
0.773,-0.591,0.236,-2.991,3.540,2.747
0.770,-0.588,0.226,-2.625,2.991,-0.061
0.774,-0.589,0.241,-4.272,4.089,0.000
0.770,-0.578,0.245,-5.737,4.578,0.671
0.763,-0.577,0.237,-5.005,1.892,-1.770
0.768,-0.582,0.251,-6.409,2.869,-1.282
0.771,-0.593,0.261,-6.531,4.395,-2.380
0.770,-0.588,0.254,-8.240,6.348,0.366
0.758,-0.571,0.238,-8.667,4.761,-2.869
0.772,-0.582,0.246,-8.972,2.930,-4.395
0.781,-0.596,0.233,-8.789,3.296,-4.028
0.781,-0.596,0.223,-8.667,1.038,-2.136
0.783,-0.601,0.228,-7.629,0.549,-1.038
0.781,-0.594,0.231,-4.456,1.648,-0.122
0.779,-0.596,0.245,-3.418,0.793,-0.183
0.772,-0.586,0.237,-3.601,-0.366,1.221
0.765,-0.573,0.243,-1.770,-0.977,0.183
0.770,-0.579,0.256,-1.831,-1.404,-0.427
0.774,-0.587,0.262,-1.709,-1.343,-0.671
0.775,-0.592,0.264,-1.831,-0.366,-0.061
0.774,-0.584,0.254,-2.747,0.305,1.282
0.764,-0.573,0.240,-1.587,0.366,0.549
0.767,-0.578,0.254,-0.366,-0.854,-0.427
0.771,-0.583,0.264,-0.916,-0.671,-0.305

0.770,-0.591,0.260,0.427,-0.305,-0.916
0.768,-0.579,0.264,-0.671,1.099,-0.427
0.761,-0.573,0.249,-0.183,0.793,-1.221
0.765,-0.580,0.258,-0.061,0.854,-1.160
0.752,-0.561,0.265,-0.488,0.549,-3.052
0.763,-0.575,0.266,-5.249,-2.625,-4.272
0.771,-0.595,0.256,-5.371,-2.136,-3.662
0.764,-0.592,0.250,-1.648,0.366,-4.517
0.774,-0.578,0.243,-4.456,-3.479,-4.211
0.790,-0.578,0.223,-9.583,-10.864,-3.235
0.834,-0.589,0.202,-9.033,-19.470,-1.465
0.901,-0.571,0.177,-4.395,-24.170,-0.122
0.988,-0.624,0.159,-2.258,-39.368,5.127
1.013,-0.656,0.188,-18.616,-62.195,16.968
1.025,-0.643,0.202,-32.166,-80.139,29.175
0.981,-0.593,0.242,-12.817,-76.416,38.452
0.939,-0.550,0.317,1.160,-70.984,44.495
0.946,-0.543,0.419,-23.804,-94.238,49.866
0.876,-0.564,0.401,-55.664,-132.019,42.664
0.817,-0.551,0.595,-32.288,-105.347,61.890
0.758,-0.444,0.815,-55.420,-114.868,67.688
0.769,-0.443,0.762,-71.716,-132.996,66.833
0.718,-0.464,0.706,-34.912,-106.628,67.017
0.613,-0.442,0.822,-12.146,-94.971,81.421
0.485,-0.324,0.983,-37.598,-108.093,89.233
0.394,-0.252,1.079,-47.363,-107.605,89.416
0.335,-0.221,1.174,-45.593,-90.149,75.439
0.289,-0.196,1.224,-57.007,-68.054,67.444
0.235,-0.184,1.242,-81.116,-54.565,69.702
0.168,-0.130,1.172,-94.055,-39.734,64.819
0.119,-0.062,1.165,-101.440,-10.620,52.673
0.117,-0.013,1.123,-108.521,18.066,45.288
0.102,0.050,1.063,-108.276,21.545,37.720
0.095,0.071,1.012,-121.216,40.100,28.137
0.100,0.136,0.895,-112.305,59.753,15.198
0.079,0.204,0.791,-105.408,46.875,-7.019
0.074,0.255,0.797,-99.060,49.011,-24.109
0.089,0.297,0.811,-89.233,60.425,-48.645
0.170,0.326,0.653,-76.111,65.613,-64.758
0.158,0.382,0.641,-56.946,72.998,-76.233
0.223,0.343,0.623,-70.129,50.354,-94.727
0.306,0.269,0.614,-79.285,30.640,-106.689
0.351,0.218,0.584,-63.354,42.908,-119.324
0.397,0.111,0.543,-55.054,57.617,-131.775
0.408,-0.036,0.393,-45.654,64.941,-130.859
0.480,0.015,0.417,-49.072,43.579,-131.653
0.573,0.007,0.318,-49.011,58.777,-140.930
0.589,-0.079,0.147,-26.611,74.158,-133.240
0.610,-0.146,-0.029,4.578,71.838,-127.075
0.645,-0.238,-0.084,18.677,51.086,-134.583
0.753,-0.281,-0.132,16.113,29.724,-139.282
0.771,-0.349,-0.082,28.137,-0.061,-115.662
0.782,-0.356,0.049,44.800,-21.545,-105.225
0.815,-0.376,0.028,49.622,-28.870,-108.826
0.755,-0.457,0.027,47.729,-35.461,-105.652
0.794,-0.478,-0.013,57.251,-49.988,-120.728
0.832,-0.660,0.039,68.481,-67.505,-109.558
0.833,-0.769,0.153,101.501,-53.711,-99.670
0.921,-0.795,0.182,107.727,-49.011,-92.834
0.862,-0.958,0.135,96.802,-55.847,-76.294
0.932,-1.000,0.147,113.281,-63.538,-60.547
0.951,-1.093,0.291,119.263,-69.580,-41.809
0.939,-1.100,0.287,122.803,-48.218,-15.625
0.915,-1.047,0.318,115.479,-59.021,-0.854
0.894,-1.016,0.394,100.342,-76.660,14.465
0.792,-0.948,0.399,96.741,-57.312,19.897
0.724,-0.942,0.470,80.322,-31.860,26.123
0.772,-0.968,0.584,71.472,-44.128,26.978
0.706,-0.909,0.604,54.016,-23.499,36.926
0.627,-0.814,0.557,31.921,-21.851,35.645
0.607,-0.762,0.582,9.399,-33.875,32.898
0.591,-0.738,0.535,7.751,-20.386,28.748
0.565,-0.727,0.488,6.531,-9.766,30.762
0.570,-0.750,0.460,2.869,-5.371,27.527
