aX,aY,aZ,gX,gY,gZ
0.863,0.232,0.541,0.122,-0.366,-8.484
0.889,0.275,0.513,-5.005,1.587,-10.742
0.907,0.300,0.453,-4.578,6.836,-7.690
0.934,0.278,0.413,-5.188,-1.709,-8.972
0.933,0.249,0.415,-4.333,-9.583,-7.751
0.895,0.234,0.449,-2.747,-15.137,-4.883
0.877,0.228,0.447,-4.517,-19.348,-4.517
0.865,0.218,0.462,-5.554,-24.658,-5.493
0.891,0.205,0.484,-12.939,-36.987,-7.324
0.866,0.232,0.490,-18.982,-45.898,-4.028
0.855,0.226,0.508,-12.024,-42.419,-0.488
0.797,0.246,0.538,-6.348,-41.382,2.747
0.759,0.247,0.556,-2.991,-39.063,-2.319
0.735,0.235,0.557,0.610,-35.706,-3.357
0.730,0.229,0.621,8.972,-42.053,-4.333
0.737,0.226,0.671,9.827,-28.625,-2.869
0.743,0.219,0.664,5.615,-5.005,1.221
0.774,0.200,0.657,-0.671,-1.953,1.587
0.767,0.208,0.647,-3.967,-8.362,2.930
0.749,0.219,0.643,-2.991,-1.038,2.625
0.749,0.231,0.626,-3.601,2.869,0.549
0.762,0.221,0.619,-6.775,-5.432,-0.732
0.767,0.219,0.607,-7.996,-5.798,2.014
0.742,0.238,0.609,-6.287,-3.479,1.404
0.740,0.243,0.622,-3.418,-5.310,-1.343
0.733,0.252,0.626,-5.005,-2.930,-1.099
0.732,0.265,0.610,-4.578,0.977,-0.244
0.745,0.262,0.611,-2.808,1.526,-1.892
0.754,0.258,0.603,-2.075,1.709,-2.075
0.761,0.240,0.601,-0.244,2.808,-2.930
0.757,0.239,0.614,-0.488,2.380,-1.709
0.745,0.246,0.611,-0.732,3.418,-1.831
0.750,0.241,0.616,-0.732,3.235,-3.479
0.763,0.236,0.628,0.305,2.197,-3.479
0.769,0.236,0.637,-1.099,2.869,-3.967
0.794,0.225,0.623,-2.808,3.174,-4.028
0.785,0.232,0.624,-3.052,3.174,-1.160
0.779,0.246,0.616,-2.869,6.104,-0.183
0.793,0.248,0.612,-2.380,8.423,0.000
0.833,0.234,0.595,-6.165,4.272,-2.197
0.851,0.215,0.562,-5.127,5.066,-0.366
0.830,0.224,0.556,-2.258,5.798,5.493
0.778,0.233,0.569,-0.305,3.662,8.911
0.757,0.224,0.573,-1.526,-0.732,6.104
0.745,0.224,0.582,-4.150,-5.981,3.357
0.728,0.253,0.593,-4.028,-1.953,3.296

0.764,0.272,0.583,2.014,-0.244,-2.014
0.788,0.257,0.586,1.221,-1.404,-1.038
0.781,0.256,0.572,3.662,0.366,1.648
0.756,0.264,0.590,4.395,0.427,1.526
0.754,0.266,0.596,3.906,-0.305,0.671
0.768,0.260,0.586,4.456,0.244,-0.610
0.772,0.250,0.605,4.150,-0.793,-0.610
0.786,0.250,0.581,3.174,-0.549,0.061
0.780,0.254,0.590,5.615,0.183,1.465
0.763,0.260,0.592,5.981,0.061,2.563
0.751,0.258,0.594,4.822,0.916,2.930
0.752,0.260,0.598,5.005,0.854,1.770
0.749,0.269,0.584,5.981,2.319,3.479
0.776,0.281,0.589,6.653,2.014,2.258
0.858,0.332,0.599,10.559,5.249,3.906
0.931,0.378,0.656,18.127,7.202,8.972
0.992,0.485,0.702,15.198,-12.268,11.475
0.990,0.583,0.700,10.376,-39.429,15.259
0.970,0.660,0.694,19.775,-48.035,26.367
0.804,0.700,0.797,37.964,-52.673,39.856
0.598,0.764,0.894,51.208,-52.734,33.142
0.504,0.794,0.873,48.706,-47.180,-1.709
0.590,0.763,0.878,45.959,-51.025,-17.456
0.540,0.818,0.908,32.898,-55.359,-8.850
0.340,0.861,0.879,41.382,-42.053,-35.156
0.148,0.857,0.897,62.805,-21.423,-87.524
-0.026,0.506,0.786,52.979,-12.146,-138.123
-0.184,0.123,0.564,10.559,-1.770,-137.451
-0.415,-0.499,0.091,31.433,46.814,-197.754
-0.265,-1.506,-0.122,30.945,-18.066,-280.273
0.238,-1.921,0.234,57.739,-68.237,-304.199
1.043,-1.654,0.748,79.773,-2.441,-219.116
1.465,-1.144,0.558,24.109,69.275,-58.594
1.092,-0.864,0.528,16.907,-22.522,27.405
0.105,-0.550,0.865,16.541,-53.406,61.340
-0.181,-0.339,1.025,6.287,-40.894,22.278
0.254,-0.411,0.710,-17.700,-3.601,-24.841
0.552,-0.577,0.809,10.376,-3.113,-28.015
0.470,-0.504,0.952,9.460,3.662,-0.427
0.435,-0.369,0.760,-7.324,17.395,0.916
0.566,-0.398,0.744,1.404,5.188,-10.071
0.538,-0.428,0.865,3.601,-8.423,-3.052
0.400,-0.352,0.890,-2.075,1.221,6.592
0.421,-0.345,0.784,-1.465,24.231,4.395
0.547,-0.413,0.736,4.272,23.926,1.892
0.536,-0.459,0.775,1.770,12.085,7.263
0.490,-0.505,0.854,-2.441,3.662,6.775
0.519,-0.577,0.825,-0.366,14.587,16.541
0.555,-0.664,0.784,4.333,28.259,33.630
0.566,-0.709,0.808,6.714,33.997,56.519
0.578,-0.742,0.846,14.832,37.231,78.857
0.576,-0.850,0.840,3.296,34.485,95.520
0.502,-0.720,0.746,-13.245,28.137,105.713
0.414,-0.612,0.703,-32.227,18.494,93.872
0.451,-0.481,0.592,-40.039,36.499,93.140
0.521,-0.348,0.485,-34.851,72.815,102.661
0.589,-0.354,0.391,-78.674,28.137,74.036
0.659,-0.163,0.347,-71.838,10.132,69.946
0.604,-0.128,0.304,-42.908,47.791,84.961
0.656,-0.083,0.339,-36.194,67.200,83.191
0.623,0.126,0.332,-60.059,61.768,89.783
0.653,0.206,0.202,-69.458,50.476,84.412
0.664,0.313,0.166,-46.936,58.228,85.449
0.621,0.382,0.316,-13.611,87.585,78.552
0.664,0.380,0.397,-22.644,94.971,68.787
0.621,0.548,0.321,-40.588,107.605,67.566
0.581,0.696,0.323,-45.837,103.821,42.786
0.570,0.793,0.328,-43.030,111.084,28.625
0.828,1.083,0.343,-33.203,137.390,14.526
1.256,1.536,0.382,5.676,155.029,7.507
1.452,1.237,0.236,19.897,126.892,2.380
1.439,0.609,-0.053,1.648,53.772,-12.573
1.503,0.102,-0.335,-22.522,-7.446,-31.250
1.284,0.018,-0.139,7.019,-52.246,6.897
0.855,0.167,0.122,17.334,-57.617,24.719
0.642,0.290,0.182,5.127,-41.260,16.663
0.667,0.368,0.154,-3.601,-31.738,-3.540
0.800,0.366,0.198,0.610,-36.682,-18.860
0.885,0.371,0.247,2.136,-33.447,-21.790
0.903,0.382,0.239,0.671,-14.709,-12.634
0.944,0.370,0.201,2.441,4.089,-3.662
0.940,0.366,0.153,-2.197,6.348,-1.160
0.923,0.365,0.124,-2.319,-2.991,-8.179
0.950,0.350,0.160,0.427,-12.451,-13.062
0.990,0.332,0.204,-1.038,-17.761,-9.766
0.986,0.330,0.240,-4.333,-19.104,-3.662
0.950,0.333,0.239,-2.502,-14.465,2.625
0.914,0.321,0.237,1.221,-9.216,4.639
0.902,0.312,0.238,2.258,-10.315,6.165
0.897,0.310,0.239,5.188,-11.719,0.610
0.919,0.300,0.248,1.587,-10.681,0.366
0.916,0.317,0.262,-2.502,-9.949,2.441
0.918,0.339,0.248,-5.798,-8.484,2.197
0.920,0.350,0.245,-4.639,-9.033,2.625
0.907,0.342,0.275,-3.357,-13.428,1.709
0.907,0.334,0.262,-6.958,-14.587,2.075
0.907,0.344,0.242,-3.723,-10.864,5.554
0.889,0.363,0.251,1.404,-5.249,7.568
0.893,0.373,0.239,1.526,-6.836,4.822
0.897,0.380,0.235,5.432,-8.240,6.104
0.862,0.387,0.266,8.789,-6.409,8.484
0.861,0.391,0.261,5.432,-8.118,4.395
0.861,0.389,0.262,7.385,-9.644,2.258
0.856,0.376,0.288,9.644,-11.536,-0.732
0.861,0.375,0.296,10.315,-11.047,-0.916
0.866,0.373,0.291,11.780,-2.625,0.305
0.864,0.355,0.275,10.010,-0.671,-2.075
0.871,0.345,0.296,8.606,-10.620,-8.301
0.888,0.356,0.318,9.460,-9.277,-9.216
0.910,0.346,0.344,9.583,-5.615,-7.080
0.924,0.319,0.331,5.127,-6.775,-6.775
0.923,0.313,0.322,4.883,-10.437,-5.554
0.908,0.312,0.331,6.470,-9.583,-3.967
0.902,0.289,0.333,4.944,-9.644,-3.601
0.893,0.289,0.333,2.869,-14.099,-3.174
0.876,0.304,0.349,4.150,-12.207,-2.258
0.865,0.306,0.370,4.578,-8.179,-1.831
0.884,0.311,0.366,2.502,-8.606,-2.014
0.898,0.304,0.358,2.625,-9.888,-1.648
0.906,0.291,0.360,2.869,-9.888,-1.343
0.898,0.300,0.378,1.221,-15.259,-1.526
0.892,0.308,0.395,3.113,-13.428,-0.061
0.908,0.311,0.402,4.944,-7.568,1.526
0.890,0.303,0.379,2.319,-10.681,2.563
0.858,0.289,0.384,4.150,-16.052,2.869

0.836,0.276,0.517,3.540,-6.409,-5.676
0.839,0.282,0.502,5.249,-5.371,-3.967
0.825,0.277,0.495,7.507,-5.493,-2.563
0.821,0.265,0.509,7.141,-10.681,-5.188
0.807,0.265,0.506,8.301,-12.939,-6.348
0.806,0.244,0.525,12.390,-14.465,-8.728
0.794,0.236,0.552,17.517,-12.939,-6.958
0.804,0.227,0.602,19.775,-10.986,-6.775
0.817,0.217,0.602,15.442,-10.010,-3.845
0.791,0.213,0.582,14.343,-4.883,-1.465
0.803,0.208,0.570,11.169,-8.545,-3.662
0.789,0.212,0.562,13.306,-11.292,-4.089
0.790,0.232,0.574,15.625,-7.446,-3.906
0.810,0.239,0.586,16.541,-6.104,-5.615
0.833,0.297,0.586,18.738,-9.338,-5.188
0.843,0.321,0.603,23.376,-15.930,-8.179
0.872,0.306,0.714,27.405,-35.522,-17.761
0.882,0.307,0.772,30.884,-41.138,-15.015
0.808,0.358,0.769,40.466,-29.297,3.052
0.728,0.442,0.780,48.828,-18.860,5.249
0.733,0.484,0.775,39.612,-42.236,-22.034
0.821,0.445,0.823,38.330,-69.458,-37.048
0.750,0.563,0.878,38.208,-65.308,-21.240
0.672,0.644,0.820,44.983,-57.251,-22.827
0.575,0.524,0.789,71.045,-54.687,-46.814
0.571,0.354,0.937,59.143,-69.458,-65.186
0.426,0.214,0.848,25.452,-63.721,-67.749
0.309,0.058,0.567,41.016,-24.048,-83.130
0.276,-0.210,0.562,37.720,-54.443,-136.902
0.275,-0.537,0.589,16.296,-80.505,-156.372
0.186,-0.795,0.580,28.381,-40.344,-135.437
0.110,-0.888,0.536,15.686,-27.954,-138.123
0.132,-1.002,0.510,9.155,-49.561,-168.335
0.167,-0.986,0.580,29.175,-13.245,-148.071
0.271,-0.958,0.603,36.011,25.085,-92.346
0.309,-0.800,0.543,36.865,24.292,-62.683
0.409,-0.851,0.757,46.021,-33.325,-50.049
0.153,-0.761,1.062,22.827,-15.198,-7.141
0.148,-0.614,0.851,-10.803,-19.470,-11.475
0.198,-0.615,0.793,5.981,-40.955,-12.512
0.078,-0.600,1.001,13.672,-19.714,6.287
-0.008,-0.488,0.943,0.366,8.972,2.930
0.101,-0.493,0.822,-2.197,3.174,-10.925
0.260,-0.571,0.818,3.662,-5.310,-13.184
0.266,-0.613,0.924,-1.465,-13.123,-0.427
0.084,-0.512,0.854,-11.169,0.122,14.709
0.097,-0.489,0.765,-5.066,8.911,7.812
0.206,-0.619,0.859,4.578,4.395,-2.625
0.277,-0.691,0.918,-2.869,4.761,7.751
0.238,-0.725,0.925,-18.860,-1.526,21.423
0.216,-0.692,0.907,-23.254,-0.610,39.490
0.218,-0.695,0.816,-18.555,13.916,56.458
0.243,-0.743,0.824,-22.461,5.493,65.552
0.232,-0.674,0.769,-38.818,-5.127,72.510
0.221,-0.660,0.652,-46.570,-18.921,60.303
0.241,-0.761,0.732,-41.809,-36.987,54.993
0.281,-0.581,0.769,-55.908,-25.330,80.139
0.155,-0.583,0.662,-62.439,-2.319,79.468
0.169,-0.626,0.705,-64.087,-19.165,47.119
0.277,-0.391,0.787,-62.195,12.939,59.326
0.283,-0.261,0.683,-64.331,26.489,72.754
0.143,-0.189,0.723,-52.368,32.043,63.904
0.360,0.096,0.721,-66.711,45.532,50.476
0.343,0.126,0.634,-75.806,20.386,47.363
0.237,0.106,0.735,-45.593,34.363,35.034
0.403,0.267,0.840,-42.847,56.641,42.236
0.339,0.335,0.760,-53.833,70.557,56.396
0.269,0.400,0.728,-37.231,66.162,24.841
0.391,0.360,0.865,-33.020,55.847,3.174
0.473,0.333,0.878,-36.194,70.374,7.263
0.617,0.390,0.776,-28.198,106.262,10.376
0.728,0.419,0.774,-19.226,89.783,1.282
0.770,0.447,0.820,-29.358,51.819,-9.399
0.821,0.540,0.828,-16.296,51.453,-0.916
0.822,0.578,0.870,9.766,54.199,12.939
0.817,0.557,0.988,35.461,33.447,7.324
0.815,0.306,1.011,23.071,-0.183,-11.841
0.798,0.122,0.800,-14.038,-14.038,-13.733
0.809,0.065,0.636,-13.733,-8.728,-8.179
0.732,0.046,0.650,-0.122,-9.094,-0.244
0.621,0.090,0.670,3.052,2.380,6.592
0.571,0.125,0.672,6.165,12.329,6.592
0.607,0.127,0.691,6.897,10.925,-3.540
0.688,0.097,0.708,3.235,0.916,-14.343
0.744,0.090,0.725,0.671,-0.732,-13.245
0.760,0.118,0.715,1.648,5.249,-8.118
0.764,0.123,0.720,3.418,7.812,-8.240
0.784,0.105,0.730,0.732,-1.221,-6.958
0.764,0.108,0.725,1.099,0.061,-3.418
0.744,0.105,0.730,-1.770,-4.883,-2.258
0.699,0.120,0.718,-0.977,-4.028,1.221
0.672,0.139,0.713,0.488,0.488,0.366
0.672,0.140,0.706,1.343,0.732,-1.465
0.690,0.129,0.706,-1.282,-1.404,-3.235
0.707,0.112,0.700,-1.709,-0.244,-4.089
0.726,0.094,0.694,-0.427,-5.554,-6.104
0.731,0.073,0.711,-0.977,-10.010,-6.531
0.719,0.062,0.711,-0.244,-7.935,-3.784
0.714,0.067,0.714,2.502,-2.014,0.610
0.682,0.091,0.725,2.686,0.183,2.686
0.679,0.099,0.739,1.221,-1.587,-0.366
0.694,0.087,0.738,-0.916,-0.488,-2.136
0.710,0.075,0.731,-2.686,-0.183,-2.258
0.715,0.074,0.716,-3.967,-1.709,-0.366
0.698,0.085,0.722,-2.441,-0.305,1.648
0.690,0.100,0.728,-3.357,1.099,2.258
0.682,0.113,0.722,-4.700,0.610,1.160
0.703,0.115,0.725,-5.127,-1.648,-2.014
0.704,0.124,0.725,-3.723,-1.282,-0.671
0.722,0.116,0.736,-2.563,-1.892,-0.610
0.729,0.102,0.741,-4.456,-4.150,0.610
0.718,0.106,0.740,-4.517,-1.160,2.991
0.692,0.122,0.710,-4.150,0.977,5.188
0.679,0.129,0.705,-3.052,-0.366,4.211
0.670,0.137,0.702,-2.441,-0.854,1.404
0.678,0.132,0.708,-1.099,0.122,1.160
0.689,0.133,0.710,-0.488,-0.488,0.610
0.699,0.135,0.719,-0.793,-0.122,1.038
0.707,0.131,0.720,0.671,0.000,1.526
0.691,0.133,0.730,1.404,0.366,1.526
0.694,0.124,0.723,-0.061,-0.916,1.038
0.696,0.122,0.705,1.831,-0.305,1.404
0.695,0.125,0.708,2.625,0.122,0.793
0.705,0.121,0.710,2.991,0.000,0.366
0.701,0.123,0.722,3.357,-0.244,1.892

0.708,0.133,0.731,-0.061,-1.770,-1.038
0.694,0.131,0.741,2.563,-0.061,0.183
0.684,0.119,0.744,0.977,-3.967,-2.075
0.664,0.134,0.723,1.343,-4.395,-0.061
0.664,0.163,0.708,3.967,-0.549,-1.465
0.665,0.174,0.706,6.104,-3.784,-3.906
0.682,0.170,0.717,8.728,-4.944,-6.470
0.678,0.209,0.766,11.780,-3.357,-5.920
0.667,0.236,0.890,17.700,-5.127,-9.216
0.713,0.222,0.959,13.123,-18.738,-16.602
0.746,0.257,0.899,6.348,-16.174,-4.822
0.741,0.344,0.821,19.531,-12.634,-1.160
0.755,0.373,0.882,28.198,-25.452,-3.784
0.791,0.467,0.901,36.743,-32.532,-2.747
0.816,0.600,0.984,58.777,-35.217,3.235
0.753,0.677,1.028,64.514,-36.377,5.798
0.537,0.654,0.849,56.946,-31.128,3.601
0.372,0.519,0.734,63.171,-36.865,-32.104
0.344,0.246,0.723,70.129,-28.442,-64.636
0.452,-0.078,0.749,53.650,-11.108,-70.923
0.391,-0.274,0.723,30.396,-4.211,-81.177
0.289,-0.416,0.698,19.165,-7.080,-99.487
0.354,-0.584,0.590,12.390,7.935,-116.028
0.341,-0.688,0.481,3.479,9.766,-112.488
0.297,-0.780,0.422,7.507,-8.118,-127.258
0.367,-0.866,0.489,24.902,-16.663,-143.738
0.430,-0.843,0.562,29.907,9.033,-111.572
0.423,-0.840,0.584,15.808,5.188,-82.153
0.599,-0.795,0.706,24.658,5.676,-72.205
0.350,-0.662,0.801,23.682,9.399,-14.954
0.270,-0.567,0.813,9.705,1.709,-15.564
0.280,-0.511,0.771,8.362,0.549,-14.343
0.230,-0.467,0.782,2.258,1.953,-14.709
0.430,-0.575,0.767,-6.226,-8.667,-35.767
0.325,-0.561,0.860,6.836,-12.695,-15.625
0.180,-0.493,0.905,13.672,-0.793,-0.122
0.319,-0.511,0.759,8.728,-2.258,-15.381
0.423,-0.566,0.779,18.494,-15.137,-14.832
0.351,-0.584,0.896,9.155,-27.222,-2.808
0.239,-0.521,0.887,-2.869,-9.583,7.141
0.265,-0.510,0.804,-4.578,4.700,2.747
0.301,-0.558,0.840,-1.953,-3.784,-2.808
0.302,-0.584,0.872,-3.113,-4.517,0.183
0.308,-0.617,0.879,-8.057,-6.775,4.944
0.307,-0.638,0.865,-11.719,-5.249,14.832
0.302,-0.648,0.809,-13.428,1.953,29.724
0.253,-0.662,0.803,-6.836,12.756,47.913
0.180,-0.493,0.806,-7.202,39.063,62.927
0.190,-0.433,0.674,-13.062,42.358,48.889
0.325,-0.428,0.605,-17.456,27.405,36.682
0.354,-0.419,0.616,-3.357,17.517,31.677
0.415,-0.596,0.700,-4.944,-3.662,22.339
0.460,-0.533,0.760,-0.122,20.142,46.204
0.437,-0.545,0.691,-4.944,30.396,46.448
0.471,-0.654,0.638,-29.114,1.160,34.790
0.521,-0.520,0.706,-27.344,8.850,46.265
0.470,-0.480,0.664,-23.865,32.593,59.509
0.437,-0.532,0.659,-32.715,20.630,42.664
0.540,-0.281,0.698,-32.532,29.968,36.133
0.510,-0.289,0.596,-37.231,46.204,34.973
0.536,-0.271,0.586,-38.574,46.265,20.447
0.744,-0.066,0.538,-22.766,67.688,23.315
0.706,-0.103,0.498,-13.000,68.420,36.011
0.768,-0.120,0.605,-22.644,33.447,8.972
0.843,-0.090,0.651,-18.311,41.443,11.353
0.819,-0.077,0.581,-18.188,69.336,27.527
0.801,0.062,0.552,-4.395,93.384,41.138
0.796,0.109,0.572,-3.296,90.637,36.072
0.838,0.127,0.619,-8.728,77.271,21.240
0.912,0.272,0.664,-4.456,86.792,24.841
1.085,0.452,0.632,1.099,93.140,19.775
1.321,0.645,0.726,21.729,41.199,-7.690
1.430,0.393,0.857,20.691,-31.616,-22.461
1.245,-0.094,0.684,-18.677,-43.030,-9.399
1.109,-0.264,0.393,-29.297,-33.630,9.705
0.937,-0.245,0.351,-2.197,-25.330,23.865
0.789,-0.189,0.461,8.179,-16.357,27.588
0.684,-0.128,0.478,0.854,-8.789,25.024
0.679,-0.078,0.499,3.784,-4.883,13.855
0.734,-0.063,0.542,3.357,-10.132,1.892
0.804,-0.073,0.559,1.587,-13.000,-6.897
0.857,-0.081,0.590,-3.784,-14.160,-5.798
0.877,-0.076,0.560,-4.700,-7.874,-0.549
0.894,-0.070,0.522,-2.014,-1.404,4.944
0.884,-0.056,0.509,-0.793,-4.517,6.409
0.839,-0.046,0.531,0.610,-9.949,6.592
0.803,-0.046,0.571,0.793,-11.902,5.493
0.809,-0.071,0.586,-0.305,-13.367,1.953
0.817,-0.079,0.593,-1.831,-11.108,1.038
0.816,-0.063,0.601,-4.028,-10.925,-0.061
0.822,-0.054,0.601,-4.517,-10.315,0.854
0.820,-0.033,0.604,-2.991,-7.996,3.845
0.799,0.001,0.592,0.000,-0.183,10.437
0.807,0.006,0.575,-1.770,-1.221,4.333
0.808,-0.001,0.575,-3.784,-7.141,-2.380
0.821,-0.026,0.566,-4.883,-10.681,-4.395
0.825,-0.041,0.572,-4.883,-14.465,-3.174
0.803,-0.034,0.573,1.343,-6.897,1.465
0.785,-0.019,0.593,4.272,-1.709,0.854
0.804,-0.022,0.606,2.502,-7.446,-2.563
0.803,-0.038,0.607,4.333,-2.991,-0.305
0.812,-0.071,0.615,3.784,-2.258,-2.197
0.830,-0.103,0.630,-2.625,-11.414,-4.639
0.821,-0.084,0.625,-3.723,-4.822,2.441
0.790,-0.046,0.600,-0.061,6.592,8.728
0.770,-0.010,0.588,0.427,0.671,5.432
0.773,-0.005,0.597,2.930,-2.136,-0.610
0.793,-0.024,0.618,3.174,-3.540,-2.808
0.798,-0.035,0.631,3.052,-2.686,-0.366
0.802,-0.044,0.629,1.892,-0.488,-0.732
0.818,-0.064,0.633,-1.099,-7.019,-3.479
0.815,-0.068,0.637,-1.892,-7.080,-1.343
0.790,-0.061,0.646,-0.549,-0.916,3.174
0.771,-0.053,0.639,-2.808,-0.671,2.136
0.779,-0.044,0.610,-4.395,-1.648,0.000
0.793,-0.035,0.604,-2.930,-0.366,-1.038
0.804,-0.029,0.607,-2.808,-1.648,-0.122
0.816,-0.032,0.613,-2.930,-2.502,-0.488
0.804,-0.029,0.619,-1.648,-0.671,2.136
0.798,-0.037,0.621,-0.977,-1.343,2.136
0.784,-0.037,0.640,-0.977,-2.930,1.709
0.765,-0.026,0.649,-1.282,-0.977,1.831
0.761,-0.017,0.641,-1.831,0.366,0.488
0.779,-0.025,0.623,-2.075,-0.183,-2.075
0.805,-0.036,0.609,-2.319,-1.465,-2.930

0.781,-0.024,0.645,-0.305,0.610,1.404
0.790,-0.030,0.639,-0.183,-0.549,0.793
0.788,-0.027,0.641,-0.305,-0.244,2.075
0.777,-0.021,0.638,-0.671,0.427,1.282
0.776,-0.021,0.633,-0.671,-2.808,0.122
0.773,-0.021,0.637,0.610,0.305,0.916
0.769,-0.018,0.642,1.526,0.488,0.977
0.777,-0.025,0.646,0.854,0.244,-0.549
0.794,-0.028,0.632,0.305,0.244,0.427
0.787,-0.030,0.642,2.136,0.305,1.526
0.785,-0.026,0.645,1.343,0.427,2.075
0.778,-0.020,0.640,1.892,1.099,1.587
0.788,-0.021,0.636,1.587,0.122,0.549
0.779,-0.019,0.640,1.526,-0.122,1.404
0.756,-0.009,0.643,2.319,1.343,1.709
0.760,-0.016,0.646,3.113,1.282,-0.549
0.731,-0.047,0.681,3.052,0.916,-1.953
0.764,-0.067,0.681,-0.122,3.540,-5.615
0.800,-0.029,0.645,-1.526,6.287,-3.235
0.813,0.019,0.615,0.671,9.155,-1.587
0.803,0.025,0.598,2.808,3.967,-3.052
0.787,0.007,0.604,2.686,-1.953,-4.883
0.774,0.005,0.592,5.127,1.465,-3.906
0.792,-0.022,0.589,8.850,-2.563,-7.690
0.834,-0.055,0.616,9.460,-7.324,-12.634
0.863,-0.035,0.651,13.062,-6.714,-9.949
0.892,0.012,0.728,17.761,-4.944,-5.920
0.921,0.048,0.756,16.541,-12.634,-3.784
0.951,0.090,0.772,20.325,-28.870,-2.502
0.944,0.127,0.802,29.358,-31.860,8.118
0.893,0.186,0.770,41.504,-28.137,18.555
0.835,0.248,0.762,42.236,-51.514,3.845
0.823,0.235,0.756,41.016,-80.139,-13.306
0.850,0.157,0.813,47.974,-72.815,6.104
0.766,0.160,0.814,51.636,-42.725,21.484
0.665,0.159,0.782,44.250,-46.936,4.089
0.642,0.050,0.780,39.368,-66.772,-24.719
0.649,-0.086,0.828,28.564,-57.861,-20.630
0.528,-0.123,0.754,28.625,-41.687,-17.090
0.443,-0.180,0.728,37.292,-33.142,-38.757
0.479,-0.303,0.738,28.564,-30.457,-52.551
0.394,-0.348,0.661,10.132,-16.541,-43.884
0.342,-0.432,0.633,12.634,-7.019,-53.772
0.345,-0.491,0.596,9.521,-7.629,-68.542
0.349,-0.570,0.562,-6.104,-26.733,-82.458
0.365,-0.654,0.577,-0.549,-30.029,-81.604
0.340,-0.661,0.619,11.597,-5.676,-69.641
0.300,-0.622,0.612,10.315,10.376,-55.054
0.220,-0.560,0.627,10.864,4.700,-49.561
0.231,-0.589,0.703,12.390,-9.705,-60.364
0.314,-0.709,0.800,9.033,-27.710,-67.017
0.301,-0.694,0.884,11.536,-22.949,-48.706
0.266,-0.643,0.859,9.827,-5.798,-25.391
0.236,-0.571,0.876,9.216,2.441,-16.235
0.233,-0.526,0.811,6.104,9.949,-7.141
0.257,-0.541,0.808,7.263,-5.554,-15.808
0.291,-0.572,0.864,4.700,-10.315,-12.085
0.263,-0.548,0.889,1.038,-5.005,-6.958
0.244,-0.518,0.853,1.221,5.249,-3.174
0.257,-0.523,0.827,0.061,0.732,-8.118
0.287,-0.543,0.833,0.183,-1.099,-6.104
0.278,-0.554,0.834,-1.099,-0.793,-3.845
0.286,-0.572,0.838,-1.099,1.831,-0.366
0.298,-0.598,0.838,-1.221,2.686,2.502
0.322,-0.634,0.852,-4.089,-0.610,8.606
0.301,-0.660,0.890,-7.202,-3.418,13.245
0.285,-0.656,0.859,-16.113,-5.859,20.691
0.226,-0.562,0.824,-14.038,4.822,34.912
0.118,-0.531,0.840,-13.855,5.249,23.926
0.102,-0.443,0.800,-35.278,-6.531,-20.325
0.231,-0.486,0.763,-30.640,-18.372,-25.452
0.223,-0.583,0.833,-23.865,-16.235,11.658
0.221,-0.579,0.827,-15.198,12.573,34.546
0.163,-0.506,0.817,-3.723,33.020,48.462
0.203,-0.603,0.757,-12.512,23.621,39.917
0.347,-0.594,0.720,-12.756,26.123,42.542
0.394,-0.594,0.646,-11.292,48.767,57.434
0.401,-0.466,0.636,-24.475,34.729,60.669
0.435,-0.439,0.613,-23.376,33.142,52.429
0.482,-0.432,0.628,-24.963,28.381,46.936
0.419,-0.294,0.698,-33.264,21.851,48.950
0.388,-0.201,0.744,-34.119,29.602,37.598
0.432,-0.162,0.725,-38.208,39.368,23.926
0.567,-0.156,0.684,-33.081,61.462,21.240
0.667,-0.035,0.622,-34.912,68.542,32.471
0.651,-0.040,0.588,-30.579,54.077,17.212
0.760,0.004,0.667,-16.907,61.890,13.672
0.777,0.008,0.705,-16.724,68.237,22.278
0.749,-0.016,0.749,-24.109,69.031,20.569
0.762,0.055,0.729,-28.137,81.055,20.691
0.777,0.092,0.664,-24.719,87.036,18.738
0.776,0.087,0.686,-21.423,87.769,10.559
0.834,0.130,0.676,-22.522,91.736,16.541
0.966,0.269,0.604,-12.207,109.192,22.461
1.117,0.404,0.549,1.526,84.656,12.512
1.089,0.270,0.662,23.987,18.677,-15.686
1.134,0.006,0.811,27.283,-32.166,-40.710
1.152,-0.164,0.730,5.066,-18.311,-20.203
1.046,-0.149,0.511,-8.911,25.635,21.851
0.961,-0.073,0.359,-9.766,41.870,36.560
0.865,0.012,0.302,-8.179,19.287,35.034
0.775,0.038,0.321,-0.427,1.648,25.696
0.781,-0.034,0.399,7.751,-18.677,6.226
0.795,-0.071,0.502,6.653,-31.372,-3.174
0.843,-0.104,0.533,3.052,-25.024,-7.507
0.866,-0.098,0.535,10.315,-0.610,5.188
0.884,-0.071,0.525,13.184,16.479,14.709
0.931,-0.053,0.504,14.954,16.357,15.381
0.956,-0.045,0.508,22.339,21.790,21.912
0.946,-0.016,0.521,19.775,25.757,28.137
0.934,-0.012,0.500,8.667,11.169,22.583
0.928,-0.022,0.482,4.028,3.479,21.667
0.897,-0.011,0.452,1.526,2.441,20.203
0.861,-0.003,0.451,-1.648,-3.723,14.465
0.866,0.001,0.473,-5.981,-10.559,10.193
